organizationId,organizationName,id,name,description,address,city,state,zip,latitude,longitude,type,updatedAt,updatedAtHuman,categories,revenue,ein 
703939,Dedham Girls Softball League,703939,Dedham Girls Softball League,,PO Box 415,Dedham,MA,02027,42.246099,-71.177416,organization,2023-10-10 19:04:03,1 month ago,GIRL,0,320018170
704527,Women in Aviation International Atlantic Aviatiors Chapter,704527,Women in Aviation International Atlantic Aviatiors Chapter,Introduce & educate the community to aviation,PO box 50902,New bedford,MA,02745,0.001,-0.001,organization,2023-10-10 19:04:17,1 month ago,WPSB,0,320063833
705381,Wellesley College Alumnae Association 2004 Class,705381,Wellesley College Alumnae Association 2004 Class,,106 Central Street,Wellesley,MA,02481,42.292741,-71.306343,organization,2023-10-10 19:04:05,1 month ago,WEDUC,0,320124344
707296,Wellesley College Alumnae Association 2008 Class,707296,Wellesley College Alumnae Association 2008 Class,,106 Central Street,Wellesley,MA,02481,42.294740999999995,-71.306343,organization,2023-10-10 19:04:07,1 month ago,WEDUC,0,320243176
708290,Wellesley College Alumnae Association 2009 Class,708290,Wellesley College Alumnae Association 2009 Class,,106 Central Street,Wellesley,MA,02481,42.294740999999995,-71.306343,organization,2023-10-10 19:04:08,1 month ago,WEDUC,0,320281093
708618,Hingham Girl Scout House Inc,708618,Hingham Girl Scout House Inc,Part 1: to serve as a meeting place for girl scouts,26 Burr Rd,Hingham,MA,02043,42.233644999999996,-70.88606700000001,organization,2023-10-10 20:22:46,1 month ago,"GIRL,WSW",0,320294085
722400,Metrosouth Obstetrics and Gynecology Inc,722400,Metrosouth Obstetrics and Gynecology Inc,See schedule o,55 Fogg Rd,S Weymouth,MA,02190,42.176539999999996,-70.954915,organization,2023-10-10 20:23:06,1 month ago,WHLTH,0,330998957
744190,Wellesley College Alumnae Assoc Cleveland Wellesley Club,744190,Wellesley College Alumnae Assoc Cleveland Wellesley Club,,106 Central Street,Wellesley,MA,02481,42.292741,-71.306343,organization,2023-10-10 19:04:58,1 month ago,WEDUC,0,346600106
761089,Mother on A Mission Inc,761089,Mother on A Mission Inc,,4 Hurd Ave,Saugus,MA,01906,42.452855,-71.006405,organization,2023-10-10 19:05:17,1 month ago,WRELIG,0,352303488
773553,LA Leche League International Inc Lll Central Vermont,773553,LA Leche League International Inc Lll Central Vermont,,847 Washington St,Whitman,MA,02382,0.001,0.001,organization,2023-10-10 19:05:41,1 month ago,WSNW,0,363001480
782223,Sigma Delta Epsilon Graduate Women in Science Inc Alpha Omega Chapter,782223,Sigma Delta Epsilon Graduate Women in Science Inc Alpha Omega Chapter,,360 Huntington Ave,Boston,MA,02115,42.341077,-71.08989100000001,organization,2023-10-10 19:05:57,1 month ago,WSNW,0,363621115
797087,Wellesley College Alumnae Association Class 2010,797087,Wellesley College Alumnae Association Class 2010,,106 Central Street,Wellesley,MA,02481,42.292741,-71.306343,organization,2023-10-10 19:06:16,1 month ago,WEDUC,0,364675012
799916,Wellesley College Alumnae Association Chicago Wellesley Club,799916,Wellesley College Alumnae Association Chicago Wellesley Club,,106 Central Street,Wellesley,MA,02481,42.294740999999995,-71.30834300000001,organization,2023-10-10 19:06:22,1 month ago,WEDUC,0,366097925
814773,Daughters of St Paul Inc Defined Benfit Pension Plan Tr,814773,Daughters of St Paul Inc Defined Benfit Pension Plan Tr,,50 Saint Pauls Ave,Boston,MA,02130,42.305969000000005,-71.136564,organization,2023-10-10 19:06:39,1 month ago,GEN,0,371642159
822467,Wellesley College Alumnae Assoc 1959 Class,822467,Wellesley College Alumnae Assoc 1959 Class,,106 central street,Wellesley,MA,02481,42.294740999999995,-71.306343,organization,2022-09-20 18:37:08,1 year ago,WEDUC,0,381984945
847443,Wellesley College Alumnae Association 1956 Class,847443,Wellesley College Alumnae Association 1956 Class,,106 CENTRAL STREET,WELLESLEY,MA,02481,42.294740999999995,-71.30834300000001,organization,2022-06-21 17:58:40,1 year ago,WEDUC,0,386107921
883542,Sisters of the Eucharistic Heart of Jesus,883542,Sisters of the Eucharistic Heart of Jesus,,115 Mount Pleasant Ave,Boston,MA,02119,42.324087000000006,-71.07623099999999,organization,2023-10-10 19:08:14,1 month ago,WSNW,0,412073980
939018,Massachusetts Ride for the Ribbon Inc,939018,Massachusetts Ride for the Ribbon Inc,"The exempt purpose of the organization is to organize and sponsor funraising, educational and advoacy events and activities related to research into the treatment and cure of breast cancer; to provide financial grants and other forms of non-financial support to individuals and organizations conducting research into the treatment and cure of breast cancer and to undertake other activities in furtherance of its mission which are not otherwise prohibited by applicable law, as the board of directors May, from time to time, determine.",306 Center St,Groveland,MA,01834,42.761984,-71.00469000000001,organization,2023-10-10 20:27:10,1 month ago,WHLTH,0,452400850
939177,Masconomet Girls Softball Association Inc,939177,Masconomet Girls Softball Association Inc,,48 RIVER ST,MIDDLETON,MA,01949,42.570800000000006,-71.00434299999999,organization,2022-06-21 18:06:15,1 year ago,GIRL,0,452412208
940566,Josephine Butler Center,940566,Josephine Butler Center,,989 Commonwealth Ave,Boston,MA,02215,42.351033,-71.121312,organization,2023-10-10 19:09:23,1 month ago,GEN,0,452520142
944058,Stand Up for Womens Safety Inc,944058,Stand Up for Womens Safety Inc,To empower women through self-defense education. Our mission is accomplished in several parts: by sponsoring individuals to become certified self-defense instructors; donating equipment to organizations teaching self-defense and rape prevention classes; sponsoring self-defense classes; and through educational materials to provide information on rape prevention and self-defense.,195 Worcester St Ste 201,Wellesley Hls,MA,02481,42.31744,-71.246306,organization,2023-10-10 19:09:27,1 month ago,GV,0,452814342
946018,Help Women Heal Incorporated,946018,Help Women Heal Incorporated,,160 W Main St,Georgetown,MA,01833,0.001,-0.001,organization,2023-10-10 19:09:29,1 month ago,WEDUC,0,453001314
960433,Deeperhope Institute for Womens Spiritual Life,960433,Deeperhope Institute for Womens Spiritual Life,,49 UPLAND AVE,HAVERHILL,MA,01835,42.761390000000006,-71.07322099999999,organization,2022-06-21 18:08:54,1 year ago,WRELIG,0,454420472
962452,Firefighters Wives Association Fall River Firefighters Wives Assoc,962452,Firefighters Wives Association Fall River Firefighters Wives Assoc,,PO Box 423,Somerset,MA,02726,0.001,0.001,organization,2023-10-10 19:10:08,1 month ago,WHSV,0,454599553
963585,Boston Area Girls Stem Collaborative Inc,963585,Boston Area Girls Stem Collaborative Inc,,590 Commonwealth Ave,Boston,MA,02215,0.001,0.001,organization,2023-10-10 19:10:10,1 month ago,ND,0,454700793
965259,Nerd Girls Foundation,965259,Nerd Girls Foundation,,6 Straitsmouth Way,Rockport,MA,01966,-0.001,-0.001,organization,2023-10-10 19:10:12,1 month ago,"WEDUC,WSW",0,454854969
981530,Devar Womens Foundation Inc Devar Womens Foundation,981530,Devar Womens Foundation Inc Devar Womens Foundation,,18 ELLISON AVE,BOSTON,MA,02126,42.278388,-71.074228,organization,2022-06-21 18:11:12,1 year ago,"WINTL,WSW",0,460766729
983350,My Destiny Foundation Inc,983350,My Destiny Foundation Inc,See schedule o,62 State Rd,Dartmouth,MA,02747,41.63874,-70.964232,organization,2023-10-10 19:10:41,1 month ago,GEN,0,460909998
985360,Navy Seal Foundation New England Inc,985360,Navy Seal Foundation New England Inc,Part 1: to provide support and opportunities to members of the naval special warfare community & families. - Part 3: the organization programs focus on relieving the intensities associated with service in the naval warfare community. All supported initiatives are designed to enhance the resilience and well being of our warriors and their families.,536 Bay Rd,Duxbury,MA,02332,42.013295,-70.707616,organization,2023-10-10 20:28:20,1 month ago,WPSB,0,461075628
991515,Womens Locker Room Foundation Inc,991515,Womens Locker Room Foundation Inc,,199 Blue Hill Dr,Westwood,MA,02090,42.218483,-71.158779,organization,2023-10-10 19:11:01,1 month ago,WHSV,0,461556734
992822,Women Empowerment Initiative for Change,992822,Women Empowerment Initiative for Change,,75 Garfield St,Quincy,MA,02169,42.244651999999995,-71.0154,organization,2023-10-10 19:11:03,1 month ago,WHSV,0,461675787
994704,Bodhi and Mind Yoga Inc Bodhi and Mind Yoga,994704,Bodhi and Mind Yoga Inc Bodhi and Mind Yoga,Providing free yoga to breast cancer survivors,809 South St,Roslindale,MA,02131,42.289058999999995,-71.129781,organization,2023-10-10 19:11:14,1 month ago,"WHLTH,WHSV",0,461876554
998229,Wellesley College Alumnae Association 2012 Class,998229,Wellesley College Alumnae Association 2012 Class,,106 Central Street,Wellesley,MA,02481,42.294740999999995,-71.306343,organization,2023-10-10 19:11:20,1 month ago,WEDUC,0,462233251
998334,Wellesley College Alumnae Association 2013 Class,998334,Wellesley College Alumnae Association 2013 Class,,106 Central Street,Wellesley,MA,02481,42.292741,-71.30834300000001,organization,2023-10-10 19:11:20,1 month ago,WEDUC,0,462245055
1012922,River South Center,1012922,River South Center,,1150 hancock st lower level,Quincy,MA,02169,42.254712,-71.00392199999999,organization,2022-09-20 18:40:48,1 year ago,WHSV,0,463716053
1014403,General Federation of Womens Clubs of Massachusetts Inc GFWC Norwood Junior Womans Club,1014403,General Federation of Womens Clubs of Massachusetts Inc GFWC Norwood Junior Womans Club,,PO Box 715,Norwood,MA,02062,0.001,0.001,organization,2023-10-10 19:12:03,1 month ago,WSNW,0,463869945
1014557,Hingham Mothers Club Inc,1014557,Hingham Mothers Club Inc,,96 Lazell St,Hingham,MA,02043,42.211929000000005,-70.869942,organization,2023-10-10 19:12:03,1 month ago,WPSB,0,463884387
1017294,Amilias Light Inc,1017294,Amilias Light Inc,To empower survivors of human trafficking in ways that foster their dignity and self-worth through opportunities to become self-sustaining.,PO Box 83,Medfield,MA,02052,-0.001,0.001,organization,2023-10-10 19:12:08,1 month ago,WHSV,0,464170798
1023463,Cultura Latina Dance Academy,1023463,Cultura Latina Dance Academy,,PO box 2683,Lynn,MA,01903,52.566202,0.227887,organization,2022-09-20 18:41:11,1 year ago,WART,0,464995648
1025138,Na United Alumni,1025138,Na United Alumni,"It is the intent of na united alumni to provide annual monetary scholarships toone graduating senior player from the girls varsity soccer team from northattleboro high school located in north attleboro, massachusetts, to be referredto as the mallorie lindo ""positive attitude"" scholarship.Na united alumni May engage in any and all other charitable activitiespermitted to an organization exempt from federal income tax under section501(c)(3) of the code or corresponding future provisions of the federal tax law.To these ends, na united alumni May do and engage in any and all lawfulactivities that May be incidental or reasonably necessary to any of thesepurposes, and it shall have and May exercise all other powers and authoritynow or hereafter conferred upon unincorporated nonprofit associations in thecommonwealth of massachusetts.",92 Rosewood Ln,N Attleboro,MA,02763,41.959282,-71.316551,organization,2023-10-10 20:29:38,1 month ago,WEDUC,0,465247013
1040164,Masconomet Varsity Girls Hockey Booster Club,1040164,Masconomet Varsity Girls Hockey Booster Club,,5 Carolina Way,Boxford,MA,01921,42.85673,-70.89259299999999,organization,2023-10-10 19:13:24,1 month ago,GIRL,0,472005827
1053906,Wellesley College Alumnae Assoc 1975 Class,1053906,Wellesley College Alumnae Assoc 1975 Class,,106 Central Street,Wellesley,MA,02481,42.294740999999995,-71.30834300000001,organization,2023-10-10 19:15:32,1 month ago,WEDUC,0,510151137
1054360,Birthright of Greater Taunton Inc,1054360,Birthright of Greater Taunton Inc,,468 Bay St,Taunton,MA,02780,41.906309,-71.075992,organization,2023-10-10 19:15:33,1 month ago,GEN,0,510155754
1058362,Wellesley College Alumnae Assoc 1976 Class,1058362,Wellesley College Alumnae Assoc 1976 Class,,106 Central Street,Wellesley,MA,02481,42.292741,-71.306343,organization,2023-10-10 19:15:38,1 month ago,WEDUC,0,510192738
1069270,Wellesley College Alumnae Assoc Delaware Wellesley Club,1069270,Wellesley College Alumnae Assoc Delaware Wellesley Club,,106 CENTRAL STREET,WELLESLEY,MA,02481,42.292741,-71.30834300000001,organization,2022-06-21 18:20:58,1 year ago,WEDUC,0,516016391
1073717,Wellesley College Alumnae Association Baltimore Wellesley Club,1073717,Wellesley College Alumnae Association Baltimore Wellesley Club,,106 Central Street,Wellesley,MA,02481,42.294740999999995,-71.306343,organization,2023-10-10 19:15:56,1 month ago,WEDUC,0,521147604
1077037,National Organization of Mothers of Twins Clubs Inc South Shore Mom,1077037,National Organization of Mothers of Twins Clubs Inc South Shore Mom,,28 bayfield rd,Quincy,MA,02171,42.28014,-71.024724,organization,2022-09-20 18:44:05,1 year ago,WHSV,0,521290487
1097201,Wellesley College Alumnae Assoc Washington Wellesley Club,1097201,Wellesley College Alumnae Assoc Washington Wellesley Club,,106 Central Street,Wellesley,MA,02481,42.294740999999995,-71.306343,organization,2023-10-10 19:16:36,1 month ago,WEDUC,0,526059714
1103374,Wellesley College Alumnae Assoc Wellesley Club of Central and Coast,1103374,Wellesley College Alumnae Assoc Wellesley Club of Central and Coast,,106 Central Street,Wellesley,MA,02481,42.294740999999995,-71.306343,organization,2023-10-10 19:16:49,1 month ago,WEDUC,0,541160331
1103993,Wellesley College Alumnae Assoc Blue Ridge Wellesley Club,1103993,Wellesley College Alumnae Assoc Blue Ridge Wellesley Club,,106 Central Street,Wellesley,MA,02481,42.292741,-71.306343,organization,2023-10-10 19:16:49,1 month ago,WEDUC,0,541226845
1116068,Wellesley College Alumnae Association 2005 Class,1116068,Wellesley College Alumnae Association 2005 Class,,106 Central Street,Wellesley,MA,02481,42.294740999999995,-71.306343,organization,2023-10-10 19:16:59,1 month ago,WEDUC,0,542170279
1123679,National Charity League Blue Hills Chapter,1123679,National Charity League Blue Hills Chapter,,PO Box 152,Canton,MA,02021,-0.001,0.001,organization,2023-10-10 19:17:16,1 month ago,WSNW,0,550804421
1123680,Taunton Dynamites,1123680,Taunton Dynamites,The dynamites provide softball training and development to girls aged 8-23 to advance their opportunities in high school and college. It is an all volunteer operation with experienced coaches and alumni providing this service at cost to its members.,15 Creeping Jenny Ln,Taunton,MA,02780,41.927481,-71.13528,organization,2023-10-10 20:33:31,1 month ago,GIRL,0,550804570
1125156,Wellesley College Alumnae Association Wellesley Club of Santa Barbara,1125156,Wellesley College Alumnae Association Wellesley Club of Santa Barbara,,106 Central Street,Wellesley,MA,02481,42.292741,-71.30834300000001,organization,2023-10-10 19:17:18,1 month ago,WEDUC,0,554706748
1125159,WELLESLEY COLLEGE ALUMNAE ASSOCIATION WELLESLEY CLUB OF SANTA BARBARA,1125159,WELLESLEY COLLEGE ALUMNAE ASSOCIATION WELLESLEY CLUB OF SANTA BARBARA,,106 CENTRAL STREET,WELLESLEY,MA,02481,42.294740999999995,-71.30834300000001,organization,2022-07-16 23:16:59,1 year ago,,0,554706748
1125161,WELLESLEY COLLEGE ALUMNAE ASSOCIATION WELLESLEY CLUB OF SANTA BARBARA,1125161,WELLESLEY COLLEGE ALUMNAE ASSOCIATION WELLESLEY CLUB OF SANTA BARBARA,,106 CENTRAL STREET,WELLESLEY,MA,02481,42.294740999999995,-71.30834300000001,organization,2022-07-16 23:16:59,1 year ago,,0,554706748
